,Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO,AAPL,GOOG,MSFT,SWPPX,VFIAX,VOO
248,2018-10-15,52.35199737548828,54.61249923706055,102.9284896850586,39.816001892089844,238.408203125,235.23861694335938,54.34000015258789,54.61249923706055,107.5999984741211,43.0099983215332,254.19000244140625,252.2100067138672,55.45750045776367,55.672298431396484,109.4800033569336,43.0099983215332,254.19000244140625,254.55999755859375,54.317501068115234,54.45000076293945,106.94999694824219,43.0099983215332,254.19000244140625,252.0399932861328,55.290000915527344,55.445499420166016,108.91000366210938,43.0099983215332,254.19000244140625,253.19000244140625,123164000,27448000,32068100,0,0,3306200
249,2018-10-16,53.505672454833984,56.06399917602539,106.18087768554688,40.66767883300781,243.53858947753906,240.24729919433594,55.537498474121094,56.06399917602539,111.0,43.93000030517578,259.6600036621094,257.5799865722656,55.747501373291016,56.21099853515625,111.41000366210938,43.93000030517578,259.6600036621094,258.1000061035156,54.189998626708984,55.125,108.94999694824219,43.93000030517578,259.6600036621094,253.6999969482422,54.73249816894531,55.22949981689453,109.54000091552734,43.93000030517578,259.6600036621094,254.13999938964844,116736000,38570000,31610200,0,0,3308500
250,2018-10-17,53.27446365356445,55.78450012207031,105.9034652709961,40.658416748046875,243.49169921875,240.33123779296875,55.29750061035156,55.78450012207031,110.70999908447266,43.91999816894531,259.6099853515625,257.6700134277344,55.65999984741211,56.449501037597656,111.80999755859375,43.91999816894531,259.6099853515625,258.3399963378906,54.834999084472656,55.109500885009766,109.55000305175781,43.91999816894531,259.6099853515625,255.07000732421875,55.57500076293945,56.323001861572266,111.68000030517578,43.91999816894531,259.6099853515625,257.75,91541600,29344000,26548200,0,0,2845800
251,2018-10-18,52.029239654541016,54.39849853515625,103.78941345214844,40.08446502685547,240.01205444335938,236.95480346679688,54.005001068115234,54.39849853515625,108.5,43.29999923706055,255.89999389648438,254.0500030517578,54.935001373291016,56.09199905395508,110.52999877929688,43.29999923706055,255.89999389648438,257.3500061035156,53.25,53.85449981689453,107.83000183105469,43.29999923706055,255.89999389648438,252.69000244140625,54.46500015258789,56.09199905395508,110.0999984741211,43.29999923706055,255.89999389648438,256.75,130325200,41890000,32506200,0,0,3046800
252,2018-10-19,52.8216552734375,54.823001861572266,103.94247436523438,40.06595230102539,239.92767333984375,236.76829528808594,54.82749938964844,54.823001861572266,108.66000366210938,43.279998779296875,255.80999755859375,253.85000610351562,55.314998626708984,55.518001556396484,110.86000061035156,43.279998779296875,255.80999755859375,256.6199951171875,54.35749816894531,54.38750076293945,108.20999908447266,43.279998779296875,255.80999755859375,253.14999389648438,54.51499938964844,54.66849899291992,108.93000030517578,43.279998779296875,255.80999755859375,254.6699981689453,132314800,25352000,32785500,0,0,2684200
253,2018-10-22,53.1443977355957,55.05799865722656,104.87035369873047,39.899314880371094,238.90533447265625,235.7889404296875,55.162498474121094,55.05799865722656,109.62999725341797,43.099998474121094,254.72000122070312,252.8000030517578,55.84000015258789,55.61149978637695,110.54000091552734,43.099998474121094,254.72000122070312,254.86000061035156,54.73500061035156,54.54999923706055,108.23999786376953,43.099998474121094,254.72000122070312,252.1699981689453,54.9474983215332,55.15299987792969,109.31999969482422,43.099998474121094,254.72000122070312,254.5500030517578,115168400,30284000,26545600,0,0,2102000
254,2018-10-23,53.64536666870117,55.18450164794922,103.40677642822266,39.67713928222656,237.60165405273438,234.37120056152344,55.682498931884766,55.18450164794922,108.0999984741211,42.86000061035156,253.3300018310547,251.27999877929688,55.8125,55.394500732421875,108.97000122070312,42.86000061035156,253.3300018310547,252.5800018310547,53.67499923706055,53.5,105.11000061035156,42.86000061035156,253.3300018310547,246.83999633789062,53.95750045776367,54.044498443603516,107.7699966430664,42.86000061035156,253.3300018310547,249.0,155071200,36974000,43770400,0,0,5206500
255,2018-10-24,51.80524444580078,52.535499572753906,97.87771606445312,38.45516586303711,230.26718139648438,227.37588500976562,53.772499084472656,52.535499572753906,102.31999969482422,41.540000915527344,245.50999450683594,243.77999877929688,56.057498931884766,55.305999755859375,108.48999786376953,41.540000915527344,245.50999450683594,251.5500030517578,53.6349983215332,52.4370002746582,101.58999633789062,41.540000915527344,245.50999450683594,243.25,55.650001525878906,55.212501525878906,108.41000366210938,41.540000915527344,245.50999450683594,251.19000244140625,163702000,39648000,63897800,0,0,4065700
256,2018-10-25,52.93967056274414,54.778499603271484,103.59811401367188,39.16798400878906,234.5440673828125,231.45181274414062,54.95000076293945,54.778499603271484,108.30000305175781,42.310001373291016,250.07000732421875,248.14999389648438,55.345001220703125,55.54899978637695,109.2699966430664,42.310001373291016,250.07000732421875,249.7899932861328,54.1875,53.477500915527344,106.1500015258789,42.310001373291016,250.07000732421875,244.6699981689453,54.4275016784668,53.589500427246094,106.55000305175781,42.310001373291016,250.07000732421875,245.7100067138672,119423200,50916000,61646800,0,0,4443800
257,2018-10-26,52.096683502197266,53.57350158691406,102.31626892089844,38.49219512939453,230.4922637939453,227.35720825195312,54.07500076293945,53.57350158691406,106.95999908447266,41.58000183105469,245.75,243.75999450683594,55.04750061035156,55.326499938964844,108.75,41.58000183105469,245.75,246.97999572753906,53.16749954223633,51.704498291015625,104.76000213623047,41.58000183105469,245.75,241.0399932861328,53.974998474121094,51.85150146484375,105.69000244140625,41.58000183105469,245.75,244.33999633789062,189033600,83752000,55523100,0,0,5278700
258,2018-10-29,51.11882019042969,51.00400161743164,99.34129333496094,38.24224853515625,228.9728240966797,226.18202209472656,53.060001373291016,51.00400161743164,103.8499984741211,41.310001373291016,244.1300048828125,242.5,54.92250061035156,54.85200119018555,108.69999694824219,41.310001373291016,244.1300048828125,248.35000610351562,51.522499084472656,49.791500091552734,101.62999725341797,41.310001373291016,244.1300048828125,238.7899932861328,54.79750061035156,54.12350082397461,108.11000061035156,41.310001373291016,244.1300048828125,247.02999877929688,183742000,77614000,55162000,0,0,5126200
259,2018-10-30,51.37411880493164,51.81050109863281,99.22650909423828,38.84397888183594,232.5838165283203,229.6423797607422,53.32500076293945,51.81050109863281,103.7300033569336,41.959999084472656,247.97999572753906,246.2100067138672,53.79499816894531,51.8745002746582,104.37999725341797,41.959999084472656,247.97999572753906,246.3800048828125,52.317501068115234,50.037498474121094,100.11000061035156,41.959999084472656,247.97999572753906,241.8000030517578,52.787498474121094,50.42300033569336,103.66000366210938,41.959999084472656,247.97999572753906,242.30999755859375,146640000,64254000,65350900,0,0,3619100
260,2018-10-31,52.71326446533203,53.8385009765625,102.17279052734375,39.260555267333984,235.1161651611328,232.0487518310547,54.71500015258789,53.8385009765625,106.80999755859375,42.40999984741211,250.67999267578125,248.7899932861328,55.11249923706055,54.59700012207031,108.13999938964844,42.40999984741211,250.67999267578125,251.0800018310547,54.154998779296875,52.849998474121094,105.38999938964844,42.40999984741211,250.67999267578125,248.27000427246094,54.220001220703125,52.990501403808594,105.44000244140625,42.40999984741211,250.67999267578125,248.72000122070312,153435600,50596000,51062400,0,0,4073400
261,2018-11-01,53.52253723144531,53.5,101.32141876220703,39.67713928222656,237.60165405273438,234.4551239013672,55.55500030517578,53.5,105.91999816894531,42.86000061035156,253.3300018310547,251.3699951171875,55.59000015258789,54.19874954223633,107.31999969482422,42.86000061035156,253.3300018310547,251.5399932861328,54.20249938964844,53.12300109863281,105.52999877929688,42.86000061035156,253.3300018310547,248.4600067138672,54.76250076293945,53.790000915527344,107.05000305175781,42.86000061035156,253.3300018310547,249.6300048828125,233292800,29640000,33384200,0,0,2870700
262,2018-11-02,49.97235107421875,52.88949966430664,101.5510025024414,39.427188873291016,236.12911987304688,233.00013732910156,51.869998931884766,52.88949966430664,106.16000366210938,42.59000015258789,251.75999450683594,249.80999755859375,53.412498474121094,54.14875030517578,107.31999969482422,42.59000015258789,251.75999450683594,252.89999389648438,51.35749816894531,52.730499267578125,104.9800033569336,42.59000015258789,251.75999450683594,247.75,52.38750076293945,53.686500549316406,106.4800033569336,42.59000015258789,251.75999450683594,252.44000244140625,365314800,36780000,37680200,0,0,3184500
263,2018-11-05,48.55372619628906,52.00450134277344,102.84239196777344,39.64936828613281,237.4515838623047,234.3245391845703,50.397499084472656,52.00450134277344,107.51000213623047,42.83000183105469,253.1699981689453,251.22999572753906,51.09749984741211,52.923500061035156,107.73999786376953,42.83000183105469,253.1699981689453,251.7899932861328,49.54249954223633,51.0620002746582,105.9000015258789,42.83000183105469,253.1699981689453,249.38999938964844,51.07500076293945,52.75,106.37000274658203,42.83000183105469,253.1699981689453,250.32000732421875,264654800,48828000,27922100,0,0,1912100
264,2018-11-06,49.07878112792969,52.79050064086914,103.04329681396484,39.908573150634766,238.9615936279297,235.8075714111328,50.942501068115234,52.79050064086914,107.72000122070312,43.11000061035156,254.77999877929688,252.82000732421875,51.18000030517578,53.21725082397461,108.83999633789062,43.11000061035156,254.77999877929688,252.97999572753906,50.42250061035156,51.903499603271484,106.27999877929688,43.11000061035156,254.77999877929688,251.1199951171875,50.47999954223633,51.9739990234375,107.37999725341797,43.11000061035156,254.77999877929688,251.17999267578125,127531600,24666000,24340200,0,0,2255200
265,2018-11-07,50.567264556884766,54.669498443603516,107.09920501708984,40.75099563598633,244.02633666992188,240.78826904296875,52.48749923706055,54.669498443603516,111.95999908447266,44.02000045776367,260.17999267578125,258.1600036621094,52.51499938964844,54.77299880981445,112.23999786376953,44.02000045776367,260.17999267578125,258.32000732421875,51.032501220703125,53.29499816894531,109.4000015258789,44.02000045776367,260.17999267578125,254.64999389648438,51.49250030517578,53.45000076293945,109.44000244140625,44.02000045776367,260.17999267578125,255.07000732421875,133697600,41168000,37901700,0,0,3090800
266,2018-11-08,50.39082717895508,54.119998931884766,106.89832305908203,40.66767883300781,243.5480499267578,240.37783813476562,52.122501373291016,54.119998931884766,111.75,43.93000030517578,259.6700134277344,257.7200012207031,52.529998779296875,54.66350173950195,112.20999908447266,43.93000030517578,259.6700134277344,258.44000244140625,51.6875,53.61024856567383,110.91000366210938,43.93000030517578,259.6700134277344,256.6499938964844,52.494998931884766,54.569000244140625,111.80000305175781,43.93000030517578,259.6700134277344,257.489990234375,101450400,29764000,25644100,0,0,2466900
267,2018-11-09,49.41921615600586,53.307498931884766,104.8129653930664,40.306640625,241.3439178466797,238.15797424316406,51.11750030517578,53.307498931884766,109.56999969482422,43.540000915527344,257.32000732421875,255.33999633789062,51.502498626708984,53.77799987792969,111.44999694824219,43.540000915527344,257.32000732421875,256.6400146484375,50.5625,52.65549850463867,108.76000213623047,43.540000915527344,257.32000732421875,253.80999755859375,51.38750076293945,53.699501037597656,110.8499984741211,43.540000915527344,257.32000732421875,256.5,137463200,26864000,32039200,0,0,3078700
268,2018-11-12,46.92976760864258,51.93149948120117,102.2302017211914,39.51050567626953,236.58871459960938,233.55975341796875,48.54249954223633,51.93149948120117,106.87000274658203,42.68000030517578,252.25,250.41000366210938,49.962501525878906,53.10599899291992,109.95999908447266,42.68000030517578,252.25,254.9600067138672,48.4474983215332,51.54999923706055,106.0999984741211,42.68000030517578,252.25,249.9499969482422,49.75,53.06949996948242,109.41999816894531,42.68000030517578,252.25,254.69000244140625,204542000,29436000,33621800,0,0,2710200
269,2018-11-13,46.460880279541016,51.8025016784668,102.29713439941406,39.454959869384766,236.25103759765625,233.1680145263672,48.057498931884766,51.8025016784668,106.94000244140625,42.619998931884766,251.88999938964844,249.99000549316406,49.29499816894531,52.83024978637695,108.73999786376953,42.619998931884766,251.88999938964844,253.00999450683594,47.86249923706055,51.557498931884766,106.63999938964844,42.619998931884766,251.88999938964844,249.27999877929688,47.907501220703125,52.16450119018555,107.55000305175781,42.619998931884766,251.88999938964844,250.9600067138672,187531600,30274000,35374600,0,0,3097000
270,2018-11-14,45.14847946166992,52.18299865722656,100.84648132324219,39.158721923828125,234.5159149169922,231.5730743408203,46.70000076293945,52.18299865722656,104.97000122070312,42.29999923706055,250.0399932861328,248.27999877929688,48.619998931884766,52.72819900512695,108.26000213623047,42.29999923706055,250.0399932861328,252.33999633789062,46.48249816894531,51.54999923706055,104.47000122070312,42.29999923706055,250.0399932861328,246.66000366210938,48.474998474121094,52.5,108.0999984741211,42.29999923706055,250.0399932861328,251.9600067138672,243204000,31318000,39495100,0,0,3619900
271,2018-11-15,46.262691497802734,53.23550033569336,103.06571960449219,39.59382247924805,237.08583068847656,233.9701690673828,47.852500915527344,53.23550033569336,107.27999877929688,42.77000045776367,252.77999877929688,250.85000610351562,47.99250030517578,53.592498779296875,107.80000305175781,42.77000045776367,252.77999877929688,251.38999938964844,46.724998474121094,51.5890007019043,103.91000366210938,42.77000045776367,252.77999877929688,245.42999267578125,47.09749984741211,52.23550033569336,104.98999786376953,42.77000045776367,252.77999877929688,247.02000427246094,185915200,36722000,38505200,0,0,3911900
272,2018-11-16,46.77508544921875,53.074501037597656,104.03604125976562,39.686397552490234,237.6298065185547,234.56710815429688,48.38249969482422,53.074501037597656,108.29000091552734,42.869998931884766,253.36000061035156,251.49000549316406,48.74250030517578,53.349998474121094,108.87999725341797,42.869998931884766,253.36000061035156,252.47000122070312,47.3650016784668,52.44900131225586,106.80000305175781,42.869998931884766,253.36000061035156,249.25999450683594,47.625,52.97050094604492,107.08000183105469,42.869998931884766,253.36000061035156,249.77000427246094,147713200,33162000,33502100,0,0,2342800
273,2018-11-19,44.921287536621094,51.0,100.51022338867188,39.01987075805664,233.68116760253906,230.6776580810547,46.46500015258789,51.0,104.62000274658203,42.150001525878906,249.14999389648438,247.32000732421875,47.67499923706055,53.03950119018555,108.55999755859375,42.150001525878906,249.14999389648438,251.2100067138672,46.247501373291016,50.8129997253418,103.55000305175781,42.150001525878906,249.14999389648438,246.35000610351562,47.5,52.86000061035156,108.2699966430664,42.150001525878906,249.14999389648438,250.94000244140625,167701200,37172000,44773900,0,0,2973700
274,2018-11-20,42.77503967285156,51.28799819946289,97.71451568603516,38.31630325317383,229.451171875,226.43385314941406,44.244998931884766,51.28799819946289,101.70999908447266,41.38999938964844,244.63999938964844,242.77000427246094,45.36750030517578,51.58700180053711,102.97000122070312,41.38999938964844,244.63999938964844,245.32000732421875,43.877498626708984,49.80099868774414,99.3499984741211,41.38999938964844,244.63999938964844,241.8300018310547,44.592498779296875,50.0,101.80000305175781,41.38999938964844,244.63999938964844,243.83999633789062,271300800,48982000,64052500,0,0,5000900
275,2018-11-21,42.72670364379883,51.88050079345703,99.05953979492188,38.43665313720703,230.16400146484375,227.18934631347656,44.19499969482422,51.88050079345703,103.11000061035156,41.52000045776367,245.39999389648438,243.5800018310547,45.067501068115234,52.428001403808594,104.43000030517578,41.52000045776367,245.39999389648438,245.44000244140625,44.13750076293945,51.673500061035156,102.23999786376953,41.52000045776367,245.39999389648438,243.52000427246094,44.932498931884766,51.8380012512207,103.5999984741211,41.52000045776367,245.39999389648438,244.24000549316406,124496800,30686000,28130600,0,0,2425500
276,2018-11-23,41.64149475097656,51.194000244140625,99.0210952758789,38.186702728271484,228.67271423339844,225.72500610351562,43.0724983215332,51.194000244140625,103.06999969482422,41.25,243.80999755859375,242.00999450683594,44.150001525878906,51.87950134277344,103.80999755859375,41.25,243.80999755859375,243.35000610351562,43.025001525878906,51.11994934082031,102.0,41.25,243.80999755859375,241.72999572753906,43.73500061035156,51.5,102.16999816894531,41.25,243.80999755859375,241.8000030517578,94496000,13830000,13823100,0,0,830900
277,2018-11-26,42.20463943481445,52.430999755859375,102.28754425048828,38.78843307495117,232.24615478515625,229.25997924804688,43.654998779296875,52.430999755859375,106.47000122070312,41.900001525878906,247.6199951171875,245.8000030517578,43.73749923706055,52.46549987792969,106.62999725341797,41.900001525878906,247.6199951171875,245.83999633789062,42.564998626708984,51.695499420166016,104.58000183105469,41.900001525878906,247.6199951171875,243.85000610351562,43.560001373291016,51.91749954223633,104.79000091552734,41.900001525878906,247.6199951171875,244.22999572753906,179994000,38856000,32336200,0,0,2498500
278,2018-11-27,42.1128044128418,52.22050094604492,102.93122863769531,38.90877914428711,233.005859375,229.97813415527344,43.560001373291016,52.22050094604492,107.13999938964844,42.029998779296875,248.42999267578125,246.57000732421875,43.692501068115234,52.87900161743164,107.33000183105469,42.029998779296875,248.42999267578125,246.60000610351562,42.720001220703125,51.92449951171875,105.36000061035156,42.029998779296875,248.42999267578125,244.1199951171875,42.877498626708984,52.04999923706055,106.2699966430664,42.029998779296875,248.42999267578125,244.72999572753906,165549600,36064000,29124500,0,0,2849700
279,2018-11-28,43.73215103149414,54.311500549316406,106.7548828125,39.806739807128906,238.380126953125,235.3505401611328,45.23500061035156,54.311500549316406,111.12000274658203,43.0,254.16000366210938,252.3300018310547,45.3224983215332,54.34199905395508,111.33000183105469,43.0,254.16000366210938,252.3300018310547,43.73249816894531,51.78799819946289,107.86000061035156,43.0,254.16000366210938,246.75,44.182498931884766,52.4379997253418,107.88999938964844,43.0,254.16000366210938,247.72000122070312,184250000,49508000,46788500,0,0,3723300
280,2018-11-29,43.39619445800781,54.415000915527344,105.86141204833984,39.73268508911133,237.91114807128906,234.86553955078125,44.88750076293945,54.415000915527344,110.19000244140625,42.91999816894531,253.66000366210938,251.80999755859375,45.70000076293945,54.712249755859375,111.12000274658203,42.91999816894531,253.66000366210938,253.25,44.42499923706055,53.79999923706055,109.02999877929688,42.91999816894531,253.66000366210938,250.36000061035156,45.665000915527344,53.80400085449219,110.33000183105469,42.91999816894531,253.66000366210938,251.5399932861328,167080000,29378000,28123200,0,0,3279400
281,2018-11-30,43.1617546081543,54.721500396728516,106.5339126586914,40.06595230102539,239.89952087402344,236.4231414794922,44.64500045776367,54.721500396728516,110.88999938964844,43.279998779296875,255.77999877929688,253.47999572753906,45.08250045776367,54.778499603271484,110.97000122070312,43.279998779296875,255.77999877929688,253.94000244140625,44.25749969482422,53.89400100708008,109.36000061035156,43.279998779296875,255.77999877929688,251.35000610351562,45.0724983215332,54.45349884033203,110.69999694824219,43.279998779296875,255.77999877929688,251.63999938964844,158126000,51604000,33665600,0,0,2992800
282,2018-12-03,44.66992950439453,55.32149887084961,107.68675994873047,40.50104522705078,242.52566528320312,239.342529296875,46.20500183105469,55.32149887084961,112.08999633789062,43.75,258.5799865722656,256.6099853515625,46.23500061035156,56.23249816894531,113.41999816894531,43.75,258.5799865722656,257.739990234375,45.3025016784668,55.183250427246094,110.7300033569336,43.75,258.5799865722656,255.05999755859375,46.1150016784668,56.15700149536133,113.0,43.75,258.5799865722656,257.6499938964844,163210000,39824000,34732800,0,0,3943500
283,2018-12-04,42.7049560546875,52.54100036621094,104.25700378417969,39.19575500488281,234.69410705566406,231.9181671142578,44.17250061035156,52.54100036621094,108.5199966430664,42.34000015258789,250.22999572753906,248.64999389648438,45.59749984741211,55.22100067138672,112.63999938964844,42.34000015258789,250.22999572753906,256.2699890136719,44.067501068115234,52.499000549316406,108.20999908447266,42.34000015258789,250.22999572753906,248.05999755859375,45.23749923706055,55.15599822998047,111.94000244140625,42.34000015258789,250.22999572753906,255.85000610351562,165377200,46904000,45197000,0,0,3837400
284,2018-12-06,42.22881317138672,53.436500549316406,104.90068054199219,39.14020919799805,234.40335083007812,231.33055114746094,43.68000030517578,53.436500549316406,109.19000244140625,42.279998779296875,249.9199981689453,248.02000427246094,43.69499969482422,53.560001373291016,109.23999786376953,42.279998779296875,249.9199981689453,248.08999633789062,42.60499954223633,51.53850173950195,105.0,42.279998779296875,249.9199981689453,241.1300048828125,42.939998626708984,51.7130012512207,105.81999969482422,42.279998779296875,249.9199981689453,244.4199981689453,172393600,55384000,49107400,0,0,7712700
285,2018-12-07,40.723052978515625,51.82899856567383,100.70235443115234,38.24224853515625,228.9728240966797,225.95816040039062,42.122501373291016,51.82899856567383,104.81999969482422,41.310001373291016,244.1300048828125,242.25999450683594,43.622501373291016,53.76300048828125,109.44999694824219,41.310001373291016,244.1300048828125,249.24000549316406,42.07500076293945,51.42499923706055,104.30000305175781,41.310001373291016,244.1300048828125,241.3699951171875,43.372501373291016,53.0004997253418,108.37999725341797,41.310001373291016,244.1300048828125,247.6300048828125,169126400,42024000,45044900,0,0,3928400
286,2018-12-10,40.9913444519043,51.977500915527344,103.36354064941406,38.30704879760742,229.38552856445312,226.22866821289062,42.400001525878906,51.977500915527344,107.58999633789062,41.380001068115234,244.57000732421875,242.5500030517578,42.522499084472656,52.42250061035156,107.9800033569336,41.380001068115234,244.57000732421875,243.6199951171875,40.83250045776367,51.16450119018555,103.88999938964844,41.380001068115234,244.57000732421875,237.6199951171875,41.25,51.752498626708984,104.80000305175781,41.380001068115234,244.57000732421875,242.0,248104000,36154000,40801500,0,0,5983700
287,2018-12-11,40.756893157958984,52.587501525878906,104.32424926757812,38.297786712646484,229.31051635742188,226.29391479492188,42.157501220703125,52.587501525878906,108.58999633789062,41.369998931884766,244.49000549316406,242.6199951171875,42.9474983215332,53.029998779296875,110.94999694824219,41.369998931884766,244.49000549316406,246.1199951171875,41.75,51.992000579833984,107.44000244140625,41.369998931884766,244.49000549316406,241.19000244140625,42.915000915527344,52.824501037597656,109.80000305175781,41.369998931884766,244.49000549316406,245.9499969482422,189126800,27894000,42381900,0,0,4543200
288,2018-12-12,40.87049102783203,53.183998107910156,104.7950210571289,38.5014533996582,230.5579071044922,227.54380798339844,42.275001525878906,53.183998107910156,109.08000183105469,41.59000015258789,245.82000732421875,243.9600067138672,42.97999954223633,54.08250045776367,111.2699966430664,41.59000015258789,245.82000732421875,247.16000366210938,42.255001068115234,53.13949966430664,109.04000091552734,41.59000015258789,245.82000732421875,243.85000610351562,42.599998474121094,53.400001525878906,110.88999938964844,41.59000015258789,245.82000732421875,245.8000030517578,142510800,30476000,36183000,0,0,4117000
289,2018-12-13,41.317626953125,53.095001220703125,105.15048217773438,38.5014533996582,230.5485076904297,227.4691925048828,42.73749923706055,53.095001220703125,109.44999694824219,41.59000015258789,245.80999755859375,243.8800048828125,43.14250183105469,53.987998962402344,110.87000274658203,41.59000015258789,245.80999755859375,245.75999450683594,42.38750076293945,52.69649887084961,108.62999725341797,41.59000015258789,245.80999755859375,242.6999969482422,42.622501373291016,53.403499603271484,109.58000183105469,41.59000015258789,245.80999755859375,244.86000061035156,127594400,26596000,31333400,0,0,2610800
290,2018-12-14,39.99555206298828,52.10499954223633,101.86482238769531,37.770118713378906,226.15589904785156,223.27194213867188,41.369998931884766,52.10499954223633,106.02999877929688,40.79999923706055,239.8699951171875,239.3800048828125,42.27000045776367,53.130001068115234,109.26000213623047,40.79999923706055,239.8699951171875,242.6300048828125,41.31999969482422,52.03950119018555,105.5,40.79999923706055,239.8699951171875,238.77000427246094,42.25,52.499000549316406,108.25,40.79999923706055,239.8699951171875,241.64999389648438,162814800,33732000,47043100,0,0,5088500
291,2018-12-17,39.623348236083984,50.826499938964844,98.84815979003906,36.992496490478516,221.47006225585938,218.71351623535156,40.98500061035156,50.826499938964844,102.88999938964844,39.959999084472656,234.89999389648438,233.22999572753906,42.087501525878906,52.657501220703125,105.80000305175781,39.959999084472656,234.89999389648438,238.22000122070312,40.682498931884766,50.39500045776367,101.70999908447266,39.959999084472656,234.89999389648438,231.67999267578125,41.36249923706055,51.8754997253418,105.41000366210938,39.959999084472656,234.89999389648438,237.05999755859375,177151600,47708000,56957300,0,0,6127200
292,2018-12-18,40.13815689086914,51.43550109863281,99.8857421875,36.992496490478516,221.4983367919922,218.62908935546875,41.51750183105469,51.43550109863281,103.97000122070312,39.959999084472656,234.92999267578125,233.13999938964844,41.88249969482422,52.4739990234375,104.51000213623047,39.959999084472656,234.92999267578125,235.67999267578125,41.09749984741211,51.071998596191406,102.5199966430664,39.959999084472656,234.92999267578125,231.47999572753906,41.345001220703125,51.304500579833984,103.75,39.959999084472656,234.92999267578125,235.0,135366000,43850000,49319200,0,0,4691400
293,2018-12-19,38.88618469238281,51.1505012512207,99.61676025390625,36.42779541015625,218.1136016845703,215.14065551757812,40.22249984741211,51.1505012512207,103.69000244140625,39.349998474121094,231.33999633789062,229.4199981689453,41.86249923706055,53.099998474121094,106.87999725341797,39.349998474121094,231.33999633789062,237.0,39.772499084472656,50.40250015258789,101.3499984741211,39.349998474121094,231.33999633789062,227.77999877929688,41.5,51.699501037597656,103.6500015258789,39.349998474121094,231.33999633789062,233.2100067138672,196189200,49586000,68198200,0,0,8215600
294,2018-12-20,37.90489959716797,50.47050094604492,97.52240753173828,35.85383987426758,214.6817169189453,211.60528564453125,39.20750045776367,50.47050094604492,101.51000213623047,38.72999954223633,227.6999969482422,225.64999389648438,40.52750015258789,51.71099853515625,104.30999755859375,38.72999954223633,227.6999969482422,229.89999389648438,38.82500076293945,49.81800079345703,98.77999877929688,38.72999954223633,227.6999969482422,223.5399932861328,40.099998474121094,50.90650177001953,103.05000305175781,38.72999954223633,227.6999969482422,228.35000610351562,259092000,53470000,70334200,0,0,12141900
295,2018-12-21,36.430564880371094,48.97700119018555,94.37122344970703,35.09608459472656,210.2504425048828,207.39476013183594,37.682498931884766,48.97700119018555,98.2300033569336,36.959999084472656,223.0,221.16000366210938,39.540000915527344,51.20100021362305,103.0,36.959999084472656,223.0,229.4600067138672,37.407501220703125,48.68450164794922,97.45999908447266,36.959999084472656,223.0,220.57000732421875,39.21500015258789,50.76499938964844,101.62999725341797,36.959999084472656,223.0,226.74000549316406,382978400,91920000,111242100,0,0,11811600
296,2018-12-24,35.48796081542969,48.81100082397461,90.43229675292969,34.146514892578125,204.56517028808594,201.683837890625,36.70750045776367,48.81100082397461,94.12999725341797,35.959999084472656,216.97000122070312,215.07000732421875,37.88750076293945,50.176998138427734,97.97000122070312,35.959999084472656,216.97000122070312,220.8000030517578,36.647499084472656,48.50550079345703,93.9800033569336,35.959999084472656,216.97000122070312,215.07000732421875,37.037498474121094,48.69499969482422,97.68000030517578,35.959999084472656,216.97000122070312,219.74000549316406,148676800,31806000,43935200,0,0,8493500
297,2018-12-26,37.98707962036133,51.972999572753906,96.60970306396484,35.83675003051758,214.7194061279297,211.88661193847656,39.29249954223633,51.972999572753906,100.55999755859375,37.7400016784668,227.74000549316406,225.9499969482422,39.307498931884766,52.0,100.69000244140625,37.7400016784668,227.74000549316406,226.10000610351562,36.68000030517578,49.150001525878906,93.95999908447266,37.7400016784668,227.74000549316406,214.8300018310547,37.07500076293945,49.45050048828125,95.13999938964844,37.7400016784668,227.74000549316406,216.8800048828125,234330000,47466000,51634800,0,0,11598000
298,2018-12-27,37.740543365478516,52.194000244140625,97.20535278320312,36.150108337402344,216.57679748535156,213.85592651367188,39.037498474121094,52.194000244140625,101.18000030517578,38.06999969482422,229.7100067138672,228.0500030517578,39.192501068115234,52.19449996948242,101.19000244140625,38.06999969482422,229.7100067138672,228.1199951171875,37.51750183105469,49.849998474121094,96.4000015258789,38.06999969482422,229.7100067138672,219.60000610351562,38.959999084472656,50.85749816894531,99.30000305175781,38.06999969482422,229.7100067138672,222.9600067138672,212468400,42196000,49498500,0,0,9578400
